queue_id,broad_category_slug,sub_category,micro_niche,keyword,tiktok_search_url,tiktok_tag_url,google_shop_query_url
KW-0440,shoes,Sports footwear,Training shoes,gym shoes,https://www.tiktok.com/search?q=gym+shoes,https://www.tiktok.com/tag/gym-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22gym+shoes%22+Malaysia
KW-0441,shoes,Sports footwear,Training shoes,running shoes,https://www.tiktok.com/search?q=running+shoes,https://www.tiktok.com/tag/running-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22running+shoes%22+Malaysia
KW-0442,shoes,Sports footwear,Training shoes,sport shoes,https://www.tiktok.com/search?q=sport+shoes,https://www.tiktok.com/tag/sport-shoes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sport+shoes%22+Malaysia
KW-0443,sports-outdoors,,,camp light,https://www.tiktok.com/search?q=camp+light,https://www.tiktok.com/tag/camp-light,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22camp+light%22+Malaysia
KW-0444,sports-outdoors,,,cycling glove,https://www.tiktok.com/search?q=cycling+glove,https://www.tiktok.com/tag/cycling-glove,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22cycling+glove%22+Malaysia
KW-0445,sports-outdoors,,,resistance band,https://www.tiktok.com/search?q=resistance+band,https://www.tiktok.com/tag/resistance-band,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22resistance+band%22+Malaysia
KW-0446,sports-outdoors,,,waist bag,https://www.tiktok.com/search?q=waist+bag,https://www.tiktok.com/tag/waist-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22waist+bag%22+Malaysia
KW-0447,sports-outdoors,,,water bottle,https://www.tiktok.com/search?q=water+bottle,https://www.tiktok.com/tag/water-bottle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22water+bottle%22+Malaysia
KW-0448,sports-outdoors,Cycling and running,Gloves sleeves and small gear,arm sleeve,https://www.tiktok.com/search?q=arm+sleeve,https://www.tiktok.com/tag/arm-sleeve,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22arm+sleeve%22+Malaysia
KW-0449,sports-outdoors,Cycling and running,Gloves sleeves and small gear,cycling glove,https://www.tiktok.com/search?q=cycling+glove,https://www.tiktok.com/tag/cycling-glove,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22cycling+glove%22+Malaysia
KW-0450,sports-outdoors,Cycling and running,Gloves sleeves and small gear,running belt,https://www.tiktok.com/search?q=running+belt,https://www.tiktok.com/tag/running-belt,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22running+belt%22+Malaysia
KW-0451,sports-outdoors,Fitness accessories,Resistance bands and rollers,foam roller,https://www.tiktok.com/search?q=foam+roller,https://www.tiktok.com/tag/foam-roller,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22foam+roller%22+Malaysia
KW-0452,sports-outdoors,Fitness accessories,Resistance bands and rollers,resistance band,https://www.tiktok.com/search?q=resistance+band,https://www.tiktok.com/tag/resistance-band,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22resistance+band%22+Malaysia
KW-0453,sports-outdoors,Fitness accessories,Resistance bands and rollers,yoga block,https://www.tiktok.com/search?q=yoga+block,https://www.tiktok.com/tag/yoga-block,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22yoga+block%22+Malaysia
KW-0454,sports-outdoors,Hydration,Shaker cups and bottles,shaker bottle,https://www.tiktok.com/search?q=shaker+bottle,https://www.tiktok.com/tag/shaker-bottle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shaker+bottle%22+Malaysia
KW-0455,sports-outdoors,Hydration,Shaker cups and bottles,sports bottle,https://www.tiktok.com/search?q=sports+bottle,https://www.tiktok.com/tag/sports-bottle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sports+bottle%22+Malaysia
KW-0456,sports-outdoors,Hydration,Shaker cups and bottles,water bottle,https://www.tiktok.com/search?q=water+bottle,https://www.tiktok.com/tag/water-bottle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22water+bottle%22+Malaysia
KW-0457,sports-outdoors,Outdoor utility,Camping lights and mini tools,camping light,https://www.tiktok.com/search?q=camping+light,https://www.tiktok.com/tag/camping-light,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22camping+light%22+Malaysia
KW-0458,sports-outdoors,Outdoor utility,Camping lights and mini tools,mini torch,https://www.tiktok.com/search?q=mini+torch,https://www.tiktok.com/tag/mini-torch,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mini+torch%22+Malaysia
KW-0459,sports-outdoors,Outdoor utility,Camping lights and mini tools,outdoor tool,https://www.tiktok.com/search?q=outdoor+tool,https://www.tiktok.com/tag/outdoor-tool,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22outdoor+tool%22+Malaysia
KW-0460,sports-outdoors,Sports bags,Waist and gym bags,gym bag,https://www.tiktok.com/search?q=gym+bag,https://www.tiktok.com/tag/gym-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22gym+bag%22+Malaysia
KW-0461,sports-outdoors,Sports bags,Waist and gym bags,sports pouch,https://www.tiktok.com/search?q=sports+pouch,https://www.tiktok.com/tag/sports-pouch,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sports+pouch%22+Malaysia
KW-0462,sports-outdoors,Sports bags,Waist and gym bags,waist bag,https://www.tiktok.com/search?q=waist+bag,https://www.tiktok.com/tag/waist-bag,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22waist+bag%22+Malaysia
KW-0463,textiles,,,bedsheet,https://www.tiktok.com/search?q=bedsheet,https://www.tiktok.com/tag/bedsheet,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bedsheet%22+Malaysia
KW-0464,textiles,,,blanket,https://www.tiktok.com/search?q=blanket,https://www.tiktok.com/tag/blanket,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blanket%22+Malaysia
KW-0465,textiles,,,pillowcase,https://www.tiktok.com/search?q=pillowcase,https://www.tiktok.com/tag/pillowcase,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pillowcase%22+Malaysia
KW-0466,textiles,,,prayer mat,https://www.tiktok.com/search?q=prayer+mat,https://www.tiktok.com/tag/prayer-mat,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22prayer+mat%22+Malaysia
KW-0467,textiles,,,towel,https://www.tiktok.com/search?q=towel,https://www.tiktok.com/tag/towel,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22towel%22+Malaysia
KW-0468,textiles,Bath textiles,Towels and bath sets,bath towel,https://www.tiktok.com/search?q=bath+towel,https://www.tiktok.com/tag/bath-towel,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bath+towel%22+Malaysia
KW-0469,textiles,Bath textiles,Towels and bath sets,hand towel,https://www.tiktok.com/search?q=hand+towel,https://www.tiktok.com/tag/hand-towel,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hand+towel%22+Malaysia
KW-0470,textiles,Bath textiles,Towels and bath sets,towel,https://www.tiktok.com/search?q=towel,https://www.tiktok.com/tag/towel,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22towel%22+Malaysia
KW-0471,textiles,Bedding,Bedsheets and fitted sheets,bed cover,https://www.tiktok.com/search?q=bed+cover,https://www.tiktok.com/tag/bed-cover,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bed+cover%22+Malaysia
KW-0472,textiles,Bedding,Bedsheets and fitted sheets,bedsheet,https://www.tiktok.com/search?q=bedsheet,https://www.tiktok.com/tag/bedsheet,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bedsheet%22+Malaysia
KW-0473,textiles,Bedding,Bedsheets and fitted sheets,fitted sheet,https://www.tiktok.com/search?q=fitted+sheet,https://www.tiktok.com/tag/fitted-sheet,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22fitted+sheet%22+Malaysia
KW-0474,textiles,Pillow and blanket,Blankets and pillowcases,blanket,https://www.tiktok.com/search?q=blanket,https://www.tiktok.com/tag/blanket,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blanket%22+Malaysia
KW-0475,textiles,Pillow and blanket,Blankets and pillowcases,comforter,https://www.tiktok.com/search?q=comforter,https://www.tiktok.com/tag/comforter,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22comforter%22+Malaysia
KW-0476,textiles,Pillow and blanket,Blankets and pillowcases,pillowcase,https://www.tiktok.com/search?q=pillowcase,https://www.tiktok.com/tag/pillowcase,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pillowcase%22+Malaysia
KW-0477,textiles,Prayer textiles,Prayer mats and covers,prayer cover,https://www.tiktok.com/search?q=prayer+cover,https://www.tiktok.com/tag/prayer-cover,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22prayer+cover%22+Malaysia
KW-0478,textiles,Prayer textiles,Prayer mats and covers,prayer mat,https://www.tiktok.com/search?q=prayer+mat,https://www.tiktok.com/tag/prayer-mat,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22prayer+mat%22+Malaysia
KW-0479,textiles,Prayer textiles,Prayer mats and covers,sejadah,https://www.tiktok.com/search?q=sejadah,https://www.tiktok.com/tag/sejadah,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sejadah%22+Malaysia
KW-0480,textiles,Window fabrics,Curtains and tiebacks,blackout curtain,https://www.tiktok.com/search?q=blackout+curtain,https://www.tiktok.com/tag/blackout-curtain,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blackout+curtain%22+Malaysia
KW-0481,textiles,Window fabrics,Curtains and tiebacks,curtain,https://www.tiktok.com/search?q=curtain,https://www.tiktok.com/tag/curtain,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22curtain%22+Malaysia
KW-0482,textiles,Window fabrics,Curtains and tiebacks,curtain tie,https://www.tiktok.com/search?q=curtain+tie,https://www.tiktok.com/tag/curtain-tie,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22curtain+tie%22+Malaysia
KW-0483,tools-hardware,,,drill bit,https://www.tiktok.com/search?q=drill+bit,https://www.tiktok.com/tag/drill-bit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22drill+bit%22+Malaysia
KW-0484,tools-hardware,,,screwdriver set,https://www.tiktok.com/search?q=screwdriver+set,https://www.tiktok.com/tag/screwdriver-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22screwdriver+set%22+Malaysia
KW-0485,tools-hardware,,,socket adapter,https://www.tiktok.com/search?q=socket+adapter,https://www.tiktok.com/tag/socket-adapter,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22socket+adapter%22+Malaysia
KW-0486,tools-hardware,,,tape measure,https://www.tiktok.com/search?q=tape+measure,https://www.tiktok.com/tag/tape-measure,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tape+measure%22+Malaysia
KW-0487,tools-hardware,,,utility knife,https://www.tiktok.com/search?q=utility+knife,https://www.tiktok.com/tag/utility-knife,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22utility+knife%22+Malaysia
KW-0488,tools-hardware,Cutting and repair,Knives blades and tapes,blade,https://www.tiktok.com/search?q=blade,https://www.tiktok.com/tag/blade,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blade%22+Malaysia
KW-0489,tools-hardware,Cutting and repair,Knives blades and tapes,repair tape,https://www.tiktok.com/search?q=repair+tape,https://www.tiktok.com/tag/repair-tape,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22repair+tape%22+Malaysia
KW-0490,tools-hardware,Cutting and repair,Knives blades and tapes,utility knife,https://www.tiktok.com/search?q=utility+knife,https://www.tiktok.com/tag/utility-knife,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22utility+knife%22+Malaysia
KW-0491,tools-hardware,Drill accessories,Bits and adapters,bit set,https://www.tiktok.com/search?q=bit+set,https://www.tiktok.com/tag/bit-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bit+set%22+Malaysia
KW-0492,tools-hardware,Drill accessories,Bits and adapters,drill bit,https://www.tiktok.com/search?q=drill+bit,https://www.tiktok.com/tag/drill-bit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22drill+bit%22+Malaysia
KW-0493,tools-hardware,Drill accessories,Bits and adapters,socket adapter,https://www.tiktok.com/search?q=socket+adapter,https://www.tiktok.com/tag/socket-adapter,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22socket+adapter%22+Malaysia
KW-0494,tools-hardware,Fasteners,Hooks screws and anchors,anchor,https://www.tiktok.com/search?q=anchor,https://www.tiktok.com/tag/anchor,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22anchor%22+Malaysia
KW-0495,tools-hardware,Fasteners,Hooks screws and anchors,hook fastener,https://www.tiktok.com/search?q=hook+fastener,https://www.tiktok.com/tag/hook-fastener,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hook+fastener%22+Malaysia
KW-0496,tools-hardware,Fasteners,Hooks screws and anchors,screw set,https://www.tiktok.com/search?q=screw+set,https://www.tiktok.com/tag/screw-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22screw+set%22+Malaysia
KW-0497,tools-hardware,Hand tools,Screwdrivers and pliers,plier,https://www.tiktok.com/search?q=plier,https://www.tiktok.com/tag/plier,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22plier%22+Malaysia
KW-0498,tools-hardware,Hand tools,Screwdrivers and pliers,screwdriver set,https://www.tiktok.com/search?q=screwdriver+set,https://www.tiktok.com/tag/screwdriver-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22screwdriver+set%22+Malaysia
KW-0499,tools-hardware,Hand tools,Screwdrivers and pliers,tool kit,https://www.tiktok.com/search?q=tool+kit,https://www.tiktok.com/tag/tool-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tool+kit%22+Malaysia
KW-0500,tools-hardware,Measuring,Tape measures and levels,measuring tool,https://www.tiktok.com/search?q=measuring+tool,https://www.tiktok.com/tag/measuring-tool,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22measuring+tool%22+Malaysia
KW-0501,tools-hardware,Measuring,Tape measures and levels,mini level,https://www.tiktok.com/search?q=mini+level,https://www.tiktok.com/tag/mini-level,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mini+level%22+Malaysia
KW-0502,tools-hardware,Measuring,Tape measures and levels,tape measure,https://www.tiktok.com/search?q=tape+measure,https://www.tiktok.com/tag/tape-measure,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tape+measure%22+Malaysia
KW-0503,toys-hobbies,,,blind box,https://www.tiktok.com/search?q=blind+box,https://www.tiktok.com/tag/blind-box,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blind+box%22+Malaysia
KW-0504,toys-hobbies,,,craft kit,https://www.tiktok.com/search?q=craft+kit,https://www.tiktok.com/tag/craft-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22craft+kit%22+Malaysia
KW-0505,toys-hobbies,,,educational toy,https://www.tiktok.com/search?q=educational+toy,https://www.tiktok.com/tag/educational-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22educational+toy%22+Malaysia
KW-0506,toys-hobbies,,,sensory toy,https://www.tiktok.com/search?q=sensory+toy,https://www.tiktok.com/tag/sensory-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sensory+toy%22+Malaysia
KW-0507,toys-hobbies,Creative hobbies,Craft kits and coloring,coloring kit,https://www.tiktok.com/search?q=coloring+kit,https://www.tiktok.com/tag/coloring-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22coloring+kit%22+Malaysia
KW-0508,toys-hobbies,Creative hobbies,Craft kits and coloring,craft kit,https://www.tiktok.com/search?q=craft+kit,https://www.tiktok.com/tag/craft-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22craft+kit%22+Malaysia
KW-0509,toys-hobbies,Creative hobbies,Craft kits and coloring,diy kit,https://www.tiktok.com/search?q=diy+kit,https://www.tiktok.com/tag/diy-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22diy+kit%22+Malaysia
KW-0510,toys-hobbies,Educational toys,Learning kits and puzzles,educational toy,https://www.tiktok.com/search?q=educational+toy,https://www.tiktok.com/tag/educational-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22educational+toy%22+Malaysia
KW-0511,toys-hobbies,Educational toys,Learning kits and puzzles,learning kit,https://www.tiktok.com/search?q=learning+kit,https://www.tiktok.com/tag/learning-kit,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22learning+kit%22+Malaysia
KW-0512,toys-hobbies,Educational toys,Learning kits and puzzles,puzzle,https://www.tiktok.com/search?q=puzzle,https://www.tiktok.com/tag/puzzle,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22puzzle%22+Malaysia
KW-0513,toys-hobbies,Novelty toys,Blind boxes and surprise toys,blind box,https://www.tiktok.com/search?q=blind+box,https://www.tiktok.com/tag/blind-box,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blind+box%22+Malaysia
KW-0514,toys-hobbies,Novelty toys,Blind boxes and surprise toys,mini figure,https://www.tiktok.com/search?q=mini+figure,https://www.tiktok.com/tag/mini-figure,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mini+figure%22+Malaysia
KW-0515,toys-hobbies,Novelty toys,Blind boxes and surprise toys,surprise toy,https://www.tiktok.com/search?q=surprise+toy,https://www.tiktok.com/tag/surprise-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22surprise+toy%22+Malaysia
KW-0516,toys-hobbies,Outdoor play,Bubbles and small activity toys,ball game,https://www.tiktok.com/search?q=ball+game,https://www.tiktok.com/tag/ball-game,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22ball+game%22+Malaysia
KW-0517,toys-hobbies,Outdoor play,Bubbles and small activity toys,bubble toy,https://www.tiktok.com/search?q=bubble+toy,https://www.tiktok.com/tag/bubble-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bubble+toy%22+Malaysia
KW-0518,toys-hobbies,Outdoor play,Bubbles and small activity toys,water toy,https://www.tiktok.com/search?q=water+toy,https://www.tiktok.com/tag/water-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22water+toy%22+Malaysia
KW-0519,toys-hobbies,Sensory toys,Fidget and tactile items,fidget toy,https://www.tiktok.com/search?q=fidget+toy,https://www.tiktok.com/tag/fidget-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22fidget+toy%22+Malaysia
KW-0520,toys-hobbies,Sensory toys,Fidget and tactile items,sensory toy,https://www.tiktok.com/search?q=sensory+toy,https://www.tiktok.com/tag/sensory-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22sensory+toy%22+Malaysia
KW-0521,toys-hobbies,Sensory toys,Fidget and tactile items,squishy,https://www.tiktok.com/search?q=squishy,https://www.tiktok.com/tag/squishy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22squishy%22+Malaysia
KW-0522,womenswear,,,home dress,https://www.tiktok.com/search?q=home+dress,https://www.tiktok.com/tag/home-dress,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22home+dress%22+Malaysia
KW-0523,womenswear,,,innerwear,https://www.tiktok.com/search?q=innerwear,https://www.tiktok.com/tag/innerwear,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22innerwear%22+Malaysia
KW-0524,womenswear,,,lounge set,https://www.tiktok.com/search?q=lounge+set,https://www.tiktok.com/tag/lounge-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lounge+set%22+Malaysia
KW-0525,womenswear,,,oversized tee,https://www.tiktok.com/search?q=oversized+tee,https://www.tiktok.com/tag/oversized-tee,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22oversized+tee%22+Malaysia
KW-0526,womenswear,,,tops,https://www.tiktok.com/search?q=tops,https://www.tiktok.com/tag/tops,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tops%22+Malaysia
KW-0527,womenswear,Bottoms,Leggings and lounge pants,legging,https://www.tiktok.com/search?q=legging,https://www.tiktok.com/tag/legging,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22legging%22+Malaysia
KW-0528,womenswear,Bottoms,Leggings and lounge pants,palazzo,https://www.tiktok.com/search?q=palazzo,https://www.tiktok.com/tag/palazzo,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22palazzo%22+Malaysia
KW-0529,womenswear,Bottoms,Leggings and lounge pants,pants wanita,https://www.tiktok.com/search?q=pants+wanita,https://www.tiktok.com/tag/pants-wanita,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pants+wanita%22+Malaysia
KW-0530,womenswear,Everyday tops,Oversized tees and casual tops,blouse,https://www.tiktok.com/search?q=blouse,https://www.tiktok.com/tag/blouse,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blouse%22+Malaysia
KW-0531,womenswear,Everyday tops,Oversized tees and casual tops,casual top,https://www.tiktok.com/search?q=casual+top,https://www.tiktok.com/tag/casual-top,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22casual+top%22+Malaysia
KW-0532,womenswear,Everyday tops,Oversized tees and casual tops,oversized tee,https://www.tiktok.com/search?q=oversized+tee,https://www.tiktok.com/tag/oversized-tee,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22oversized+tee%22+Malaysia
KW-0533,womenswear,Homewear,House dresses and lounge sets,house dress,https://www.tiktok.com/search?q=house+dress,https://www.tiktok.com/tag/house-dress,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22house+dress%22+Malaysia
KW-0534,womenswear,Homewear,House dresses and lounge sets,lounge set,https://www.tiktok.com/search?q=lounge+set,https://www.tiktok.com/tag/lounge-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lounge+set%22+Malaysia
KW-0535,womenswear,Homewear,House dresses and lounge sets,pajama wanita,https://www.tiktok.com/search?q=pajama+wanita,https://www.tiktok.com/tag/pajama-wanita,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pajama+wanita%22+Malaysia
KW-0536,womenswear,Innerwear,Bras and shapewear,bra,https://www.tiktok.com/search?q=bra,https://www.tiktok.com/tag/bra,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22bra%22+Malaysia
KW-0537,womenswear,Innerwear,Bras and shapewear,innerwear,https://www.tiktok.com/search?q=innerwear,https://www.tiktok.com/tag/innerwear,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22innerwear%22+Malaysia
KW-0538,womenswear,Innerwear,Bras and shapewear,shapewear,https://www.tiktok.com/search?q=shapewear,https://www.tiktok.com/tag/shapewear,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shapewear%22+Malaysia
KW-0539,womenswear,Plus-size basics,Relaxed fit basics,loose pants,https://www.tiktok.com/search?q=loose+pants,https://www.tiktok.com/tag/loose-pants,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22loose+pants%22+Malaysia
KW-0540,womenswear,Plus-size basics,Relaxed fit basics,plus size dress,https://www.tiktok.com/search?q=plus+size+dress,https://www.tiktok.com/tag/plus-size-dress,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22plus+size+dress%22+Malaysia
KW-0541,womenswear,Plus-size basics,Relaxed fit basics,plus size top,https://www.tiktok.com/search?q=plus+size+top,https://www.tiktok.com/tag/plus-size-top,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22plus+size+top%22+Malaysia
